23.178.112.210 - - [11/Jul/2025:19:05:19 +0700] "GET /.well-known/acme-challenge/1jmq9U5RJ767hHrIMYgkOI1SrTiAW3KzUKBd5cVELDs HTTP/1.1" 200 308 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)"
46.20.196.122 - - [03/Aug/2025:00:36:31 +0700] "GET /WebInterface/function/?command=getUserList&serverGroup=MainUsers&c2f=2752 HTTP/1.1" 404 3922 "https://202.10.42.209/WebInterface/login.html" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
20.169.53.8 - - [03/Aug/2025:00:59:28 +0700] "GET / HTTP/1.1" 404 3317 "-" "Mozilla/5.0 zgrab/0.x"
104.210.140.131 - - [03/Aug/2025:01:10:36 +0700] "GET /robots.txt HTTP/1.1" 404 3950 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.0; +https://openai.com/searchbot"
196.251.81.14 - - [03/Aug/2025:01:26:43 +0700] "GET /.env HTTP/1.1" 404 3922 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
196.251.81.14 - - [03/Aug/2025:01:28:06 +0700] "GET /.env HTTP/1.1" 404 3922 "-" "Mozilla/5.0 (Linux; Android 8.0.0; PRA-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.101 Mobile Safari/537.36"
134.199.146.87 - - [03/Aug/2025:01:48:25 +0700] "GET /ab2g HTTP/1.1" 404 3317 "-" "Mozilla/5.0 zgrab/0.x"
134.199.146.87 - - [03/Aug/2025:01:48:25 +0700] "GET /ab2h HTTP/1.1" 404 3317 "-" "Mozilla/5.0 zgrab/0.x"
134.199.146.87 - - [03/Aug/2025:01:48:26 +0700] "GET /alive.php HTTP/1.1" 404 3317 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
134.199.146.87 - - [03/Aug/2025:01:48:28 +0700] "GET / HTTP/1.0" 400 627 "-" "-"
134.199.146.87 - - [03/Aug/2025:01:48:28 +0700] "GET / HTTP/1.0" 400 627 "-" "-"
134.199.146.87 - - [03/Aug/2025:01:48:28 +0700] "GET / HTTP/1.0" 400 627 "-" "-"
134.199.146.87 - - [03/Aug/2025:01:48:29 +0700] "GET / HTTP/1.1" 404 3317 "-" "Mozilla/4.0 (compatible; MSIE 9.0; Windows NT 10.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729)"
134.199.146.87 - - [03/Aug/2025:01:48:29 +0700] "GET /teorema505?t=1 HTTP/1.1" 404 3317 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
104.234.167.102 - - [03/Aug/2025:01:56:33 +0700] "GET /admin/filemanager/dialog.php HTTP/1.1" 404 3903 "-" "Go-http-client/1.1"
41.37.211.15 - - [03/Aug/2025:02:11:05 +0700] "GET / HTTP/1.0" 400 627 "-" "-"
138.68.153.47 - - [03/Aug/2025:02:42:06 +0700] "GET / HTTP/1.0" 400 627 "-" "-"
138.68.153.47 - - [03/Aug/2025:02:42:14 +0700] "GET / HTTP/1.0" 400 627 "-" "-"
138.68.153.47 - - [03/Aug/2025:02:42:21 +0700] "GET / HTTP/1.0" 400 627 "-" "-"
149.50.96.5 - - [03/Aug/2025:02:56:36 +0700] "GET / HTTP/1.1" 404 3922 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.6778.140 Safari/537.36"
8.222.131.91 - - [03/Aug/2025:03:01:32 +0700] "GET / HTTP/1.0" 400 627 "-" "-"
41.45.97.226 - - [03/Aug/2025:03:06:52 +0700] "GET / HTTP/1.0" 400 627 "-" "-"
81.68.234.150 - - [03/Aug/2025:03:22:49 +0700] "GET / HTTP/1.1" 404 3990 "-" "Mozilla/5.0 (Linux; Android 10; LIO-AN00 Build/HUAWEILIO-AN00; wv) MicroMessenger Weixin QQ AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.62 XWEB/2692 MMWEBSDK/200901 Mobile Safari/537.36"
104.234.167.102 - - [03/Aug/2025:03:25:40 +0700] "GET /assets/plugins/ckeditor/plugins/fileman// HTTP/1.1" 404 3903 "-" "Go-http-client/1.1"
3.131.215.38 - - [03/Aug/2025:03:56:32 +0700] "GET / HTTP/1.0" 400 627 "-" "-"
3.131.215.38 - - [03/Aug/2025:03:56:55 +0700] "GET / HTTP/1.0" 400 627 "-" "-"
160.250.133.223 - - [03/Aug/2025:03:57:27 +0700] "GET /.env HTTP/1.1" 404 4006 "-" "Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30"
160.250.133.223 - - [03/Aug/2025:03:57:27 +0700] "POST / HTTP/1.1" 404 4006 "-" "Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30"
196.251.81.14 - - [03/Aug/2025:04:08:12 +0700] "GET /.env HTTP/1.1" 404 3922 "-" "Mozilla/5.0 (Linux; Android 8.1.0; vivo 1802 Build/O11019; wv) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36 VivoBrowser/5.8.0.10"
3.137.73.221 - - [03/Aug/2025:04:31:20 +0700] "GET / HTTP/1.0" 400 627 "-" "-"
3.137.73.221 - - [03/Aug/2025:04:32:22 +0700] "GET / HTTP/1.1" 404 3317 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/126.0.0.0 Safari/537.36"
20.163.6.253 - - [03/Aug/2025:04:41:14 +0700] "GET /actuator/health HTTP/1.1" 404 3317 "-" "Mozilla/5.0 zgrab/0.x"
196.251.70.223 - - [03/Aug/2025:04:42:27 +0700] "GET /.env HTTP/1.1" 404 3922 "-" "Links (2.3pre1; Linux 2.6.38-8-generic x86_64; 170x48)"
196.251.70.223 - - [03/Aug/2025:04:42:28 +0700] "GET /.env HTTP/1.1" 404 3922 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 1083) AppleWebKit/537.36 (KHTML like Gecko) Chrome/28.0.1469.0 Safari/537.36"
119.28.140.106 - - [03/Aug/2025:05:18:15 +0700] "GET / HTTP/1.0" 400 627 "-" "-"
8.222.192.221 - - [03/Aug/2025:05:25:00 +0700] "GET / HTTP/1.0" 400 627 "-" "-"
149.50.96.5 - - [03/Aug/2025:06:18:00 +0700] "GET /admin/login.asp HTTP/1.1" 404 3959 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.6778.140 Safari/537.36"
196.251.81.14 - - [03/Aug/2025:06:33:24 +0700] "GET /.env HTTP/1.1" 404 3922 "-" "Mozilla/5.0 (Linux; Android 5.0; ASUS_Z00AD) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.89 Mobile Safari/537.36"
162.142.125.216 - - [03/Aug/2025:06:48:12 +0700] "GET / HTTP/1.1" 404 3903 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
162.142.125.216 - - [03/Aug/2025:06:48:59 +0700] "GET /debug/pprof/ HTTP/1.1" 404 3903 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
162.142.125.216 - - [03/Aug/2025:06:49:36 +0700] "GET / HTTP/1.0" 400 627 "-" "-"
162.142.125.216 - - [03/Aug/2025:06:49:48 +0700] "GET /favicon.ico HTTP/1.1" 404 3922 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
162.142.125.216 - - [03/Aug/2025:06:50:01 +0700] "GET /robots.txt HTTP/1.1" 404 3903 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
20.172.67.176 - - [03/Aug/2025:06:50:34 +0700] "GET /ecp/Current/exporttool/microsoft.exchange.ediscovery.exporttool.application HTTP/1.1" 404 3317 "-" "Mozilla/5.0 zgrab/0.x"
75.119.138.114 - - [03/Aug/2025:07:30:02 +0700] "GET /.env HTTP/1.1" 404 3922 "-" "Mozilla/5.0 (X11; Linux x86_64)"
75.119.138.114 - - [03/Aug/2025:07:30:02 +0700] "GET /.env HTTP/1.1" 404 3922 "-" "Mozilla/5.0 (X11; Linux x86_64)"
199.45.155.98 - - [03/Aug/2025:07:35:56 +0700] "GET / HTTP/1.1" 404 3971 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
199.45.155.98 - - [03/Aug/2025:07:36:21 +0700] "GET /debug/pprof/ HTTP/1.1" 404 3971 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
199.45.155.98 - - [03/Aug/2025:07:36:26 +0700] "GET / HTTP/1.0" 400 627 "-" "-"
199.45.155.98 - - [03/Aug/2025:07:36:37 +0700] "GET /favicon.ico HTTP/1.1" 404 3990 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
199.45.155.98 - - [03/Aug/2025:07:36:49 +0700] "GET /sitemap.xml HTTP/1.1" 404 3971 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
162.142.125.205 - - [03/Aug/2025:07:51:16 +0700] "GET / HTTP/1.1" 404 3903 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
162.142.125.205 - - [03/Aug/2025:07:52:47 +0700] "-" 408 3673 "-" "-"
162.142.125.205 - - [03/Aug/2025:07:53:03 +0700] "GET / HTTP/1.0" 400 627 "-" "-"
162.142.125.205 - - [03/Aug/2025:07:53:39 +0700] "GET /favicon.ico HTTP/1.1" 404 3922 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
162.142.125.205 - - [03/Aug/2025:07:54:14 +0700] "GET /robots.txt HTTP/1.1" 404 3903 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
196.251.70.223 - - [03/Aug/2025:08:15:56 +0700] "GET /.env HTTP/1.1" 404 3922 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) coc_coc_browser/80.0.180 Chrome/74.0.3729.180 Safari/537.36"
79.124.58.198 - - [03/Aug/2025:08:26:15 +0700] "GET /?XDEBUG_SESSION_START=phpstorm HTTP/1.1" 404 3922 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
159.89.102.211 - - [03/Aug/2025:08:33:39 +0700] "GET / HTTP/1.0" 404 3922 "-" "-"
159.89.102.211 - - [03/Aug/2025:08:33:40 +0700] "GET /odinhttpcall1754184819 HTTP/1.1" 404 3922 "-" "Mozilla/5.0 (compatible; Odin; https://docs.getodin.com/)"
159.89.102.211 - - [03/Aug/2025:08:33:40 +0700] "POST /sdk HTTP/1.1" 404 3922 "-" "Mozilla/5.0 (compatible; Odin; https://docs.getodin.com/)"
159.89.102.211 - - [03/Aug/2025:08:33:41 +0700] "GET /HNAP1 HTTP/1.1" 404 3922 "-" "Mozilla/5.0 (compatible; Odin; https://docs.getodin.com/)"
159.89.102.211 - - [03/Aug/2025:08:33:41 +0700] "GET /evox/about HTTP/1.1" 404 3922 "-" "Mozilla/5.0 (compatible; Odin; https://docs.getodin.com/)"
159.89.102.211 - - [03/Aug/2025:08:33:41 +0700] "GET / HTTP/1.0" 404 3922 "-" "-"
159.89.102.211 - - [03/Aug/2025:08:33:42 +0700] "GET / HTTP/1.1" 404 3903 "-" "-"
164.90.218.160 - - [03/Aug/2025:08:33:43 +0700] "GET / HTTP/1.0" 400 627 "-" "-"
164.90.218.160 - - [03/Aug/2025:08:33:43 +0700] "GET / HTTP/1.0" 400 627 "-" "-"
165.227.149.149 - - [03/Aug/2025:08:33:43 +0700] "GET / HTTP/1.0" 400 627 "-" "-"
165.227.149.149 - - [03/Aug/2025:08:33:43 +0700] "GET / HTTP/1.0" 400 627 "-" "-"
209.38.200.91 - - [03/Aug/2025:08:33:43 +0700] "GET / HTTP/1.0" 400 627 "-" "-"
142.93.167.196 - - [03/Aug/2025:08:33:43 +0700] "POST / HTTP/1.1" 404 3922 "-" "Go-http-client/1.1"
209.38.200.91 - - [03/Aug/2025:08:33:43 +0700] "GET / HTTP/1.0" 400 627 "-" "-"
164.90.218.160 - - [03/Aug/2025:08:33:43 +0700] "GET / HTTP/1.1" 404 3301 "-" "Mozilla/5.0 (compatible; Odin; https://docs.getodin.com/)"
139.59.115.251 - - [03/Aug/2025:08:33:44 +0700] "GET /favicon.ico HTTP/1.1" 404 3922 "-" "Go-http-client/1.1"
50.3.85.62 - - [03/Aug/2025:08:34:34 +0700] "POST / HTTP/1.1" 404 3922 "-" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2049.0 Safari/537.36"
185.242.226.14 - - [03/Aug/2025:08:49:38 +0700] "GET / HTTP/1.1" 404 3317 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36"
170.130.204.82 - - [03/Aug/2025:09:03:47 +0700] "POST / HTTP/1.1" 404 3922 "-" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2224.3 Safari/537.36"
20.169.105.41 - - [03/Aug/2025:09:12:09 +0700] "GET /autodiscover/autodiscover.json?@zdi/Powershell HTTP/1.1" 404 3317 "-" "Mozilla/5.0 zgrab/0.x"
78.47.94.4 - - [03/Aug/2025:09:31:20 +0700] "GET / HTTP/1.1" 404 4006 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:133.0) Gecko/20100101 Firefox/133.0"
78.47.94.4 - - [03/Aug/2025:09:31:20 +0700] "GET /favicon.ico HTTP/1.1" 404 285 "https://sanamobile.cloud/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:133.0) Gecko/20100101 Firefox/133.0"
196.251.70.223 - - [03/Aug/2025:09:32:15 +0700] "GET /.env HTTP/1.1" 404 3922 "-" "W3C_Validator/1.654"
196.251.70.223 - - [03/Aug/2025:09:32:16 +0700] "GET /.env HTTP/1.1" 404 3922 "-" "Mozilla/5.0 (X11; CrOS x86_64 5841.83.0) AppleWebKit/537.36 (KHTML like Gecko) Chrome/36.0.1985.138 Safari/537.36"
8.222.166.37 - - [03/Aug/2025:09:37:22 +0700] "GET / HTTP/1.0" 400 627 "-" "-"
196.251.70.223 - - [03/Aug/2025:09:42:58 +0700] "GET /.env HTTP/1.1" 404 3922 "-" "Mozilla/5.0 (Linux; Android 7.0; TRT-L21A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.89 Mobile Safari/537.36"
178.128.238.69 - - [03/Aug/2025:09:45:35 +0700] "GET / HTTP/1.1" 404 3959 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
178.128.238.69 - - [03/Aug/2025:09:45:40 +0700] "GET /favicon.ico HTTP/1.1" 404 3959 "https://www.dev.suibattle.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
135.233.97.43 - - [03/Aug/2025:09:48:14 +0700] "GET / HTTP/1.0" 400 627 "-" "-"
196.251.80.2 - - [03/Aug/2025:09:56:48 +0700] "GET /.git/config HTTP/1.1" 404 3922 "-" "Mozilla/5.0 (Linux; Android 4.4.4; Nexus 7 Build/KTU84P) AppleWebKit/537.36 (KHTML like Gecko) Chrome/36.0.1985.135 Safari/537.36"
65.49.1.94 - - [03/Aug/2025:09:59:40 +0700] "GET / HTTP/1.1" 404 3317 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
64.226.70.121 - - [03/Aug/2025:10:04:54 +0700] "SSTP_DUPLEX_POST /sra_{BA195980-CD49-458b-9E23-C84EE0ADCD75}/ HTTP/1.1" 400 4162 "-" "-"
65.49.1.107 - - [03/Aug/2025:10:10:11 +0700] "GET /favicon.ico HTTP/1.1" 404 3317 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0"
65.49.1.98 - - [03/Aug/2025:10:11:27 +0700] "GET / HTTP/1.1" 404 3903 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
197.56.18.154 - - [03/Aug/2025:10:16:11 +0700] "GET / HTTP/1.0" 400 627 "-" "-"
195.184.76.14 - - [03/Aug/2025:10:18:10 +0700] "GET / HTTP/1.1" 404 3922 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:134.0) Gecko/20100101 Firefox/134.0"
65.49.1.94 - - [03/Aug/2025:10:22:10 +0700] "GET /geoserver/web/ HTTP/1.1" 404 3317 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15"
65.49.1.94 - - [03/Aug/2025:10:26:24 +0700] "GET /.git/config HTTP/1.1" 404 3317 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/111.0"
195.184.76.2 - - [03/Aug/2025:10:29:07 +0700] "GET /favicon.ico HTTP/1.1" 404 3922 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:134.0) Gecko/20100101 Firefox/134.0"
64.227.122.159 - - [03/Aug/2025:10:33:59 +0700] "GET /.env HTTP/1.1" 404 3317 "-" "Mozilla/5.0; Keydrop.io/1.0(onlyscans.com/about);"
64.227.122.159 - - [03/Aug/2025:10:34:00 +0700] "GET / HTTP/1.0" 400 627 "-" "-"
64.227.122.159 - - [03/Aug/2025:10:34:01 +0700] "GET /.git/config HTTP/1.1" 404 3317 "-" "Mozilla/5.0; Keydrop.io/1.0(onlyscans.com/about);"
64.227.122.159 - - [03/Aug/2025:10:34:02 +0700] "GET / HTTP/1.0" 400 627 "-" "-"
205.210.31.44 - - [03/Aug/2025:11:04:57 +0700] "GET / HTTP/1.1" 404 3903 "-" "-"
193.174.89.19 - - [03/Aug/2025:11:05:18 +0700] "GET /fhir-server/api/v4/metadata HTTP/1.1" 404 3080 "-" "FH Muenster/Security-Scanner/fh-muenster.de"
193.174.89.19 - - [03/Aug/2025:11:05:18 +0700] "GET /fhir/metadata HTTP/1.1" 404 0 "-" "FH Muenster/Security-Scanner/fh-muenster.de"
193.174.89.19 - - [03/Aug/2025:11:05:18 +0700] "GET /r5/metadata HTTP/1.1" 404 0 "-" "FH Muenster/Security-Scanner/fh-muenster.de"
193.174.89.19 - - [03/Aug/2025:11:05:18 +0700] "GET /baseR3/metadata HTTP/1.1" 404 0 "-" "FH Muenster/Security-Scanner/fh-muenster.de"
193.174.89.19 - - [03/Aug/2025:11:05:18 +0700] "GET /r4/metadata HTTP/1.1" 404 0 "-" "FH Muenster/Security-Scanner/fh-muenster.de"
193.174.89.19 - - [03/Aug/2025:11:05:18 +0700] "GET /r3/metadata HTTP/1.1" 404 1753 "-" "FH Muenster/Security-Scanner/fh-muenster.de"
193.174.89.19 - - [03/Aug/2025:11:05:18 +0700] "GET /r2/metadata HTTP/1.1" 404 0 "-" "FH Muenster/Security-Scanner/fh-muenster.de"
193.174.89.19 - - [03/Aug/2025:11:05:18 +0700] "GET /metadata HTTP/1.1" 404 584 "-" "FH Muenster/Security-Scanner/fh-muenster.de"
193.174.89.19 - - [03/Aug/2025:11:05:18 +0700] "GET /baseR4/metadata HTTP/1.1" 404 0 "-" "FH Muenster/Security-Scanner/fh-muenster.de"
193.174.89.19 - - [03/Aug/2025:11:05:18 +0700] "GET /baseDstu3/metadata HTTP/1.1" 404 0 "-" "FH Muenster/Security-Scanner/fh-muenster.de"
193.174.89.19 - - [03/Aug/2025:11:05:18 +0700] "GET /baseR5/metadata HTTP/1.1" 404 0 "-" "FH Muenster/Security-Scanner/fh-muenster.de"
193.174.89.19 - - [03/Aug/2025:11:05:18 +0700] "GET /baseR2/metadata HTTP/1.1" 404 0 "-" "FH Muenster/Security-Scanner/fh-muenster.de"
193.174.89.19 - - [03/Aug/2025:11:05:18 +0700] "GET /baseDstu2/metadata HTTP/1.1" 404 1460 "-" "FH Muenster/Security-Scanner/fh-muenster.de"
193.174.89.19 - - [03/Aug/2025:11:05:21 +0700] "GET /metadata HTTP/1.1" 404 3373 "-" "FH Muenster/Security-Scanner/fh-muenster.de"
193.174.89.19 - - [03/Aug/2025:11:05:21 +0700] "GET /baseR2/metadata HTTP/1.1" 404 3373 "-" "FH Muenster/Security-Scanner/fh-muenster.de"
193.174.89.19 - - [03/Aug/2025:11:05:21 +0700] "GET /baseR5/metadata HTTP/1.1" 404 3373 "-" "FH Muenster/Security-Scanner/fh-muenster.de"
193.174.89.19 - - [03/Aug/2025:11:05:21 +0700] "GET /baseDstu3/metadata HTTP/1.1" 404 3373 "-" "FH Muenster/Security-Scanner/fh-muenster.de"
193.174.89.19 - - [03/Aug/2025:11:05:21 +0700] "GET /baseDstu2/metadata HTTP/1.1" 404 3373 "-" "FH Muenster/Security-Scanner/fh-muenster.de"
193.174.89.19 - - [03/Aug/2025:11:05:21 +0700] "GET /baseR4/metadata HTTP/1.1" 404 3373 "-" "FH Muenster/Security-Scanner/fh-muenster.de"
193.174.89.19 - - [03/Aug/2025:11:05:24 +0700] "GET /metadata HTTP/1.1" 404 3084 "-" "FH Muenster/Security-Scanner/fh-muenster.de"
193.174.89.19 - - [03/Aug/2025:11:05:24 +0700] "GET /baseR3/metadata HTTP/1.1" 404 0 "-" "FH Muenster/Security-Scanner/fh-muenster.de"
193.174.89.19 - - [03/Aug/2025:11:05:24 +0700] "GET /fhir-server/api/v4/metadata HTTP/1.1" 404 0 "-" "FH Muenster/Security-Scanner/fh-muenster.de"
193.174.89.19 - - [03/Aug/2025:11:05:24 +0700] "GET /baseDstu2/metadata HTTP/1.1" 404 0 "-" "FH Muenster/Security-Scanner/fh-muenster.de"
193.174.89.19 - - [03/Aug/2025:11:05:24 +0700] "GET /baseDstu3/metadata HTTP/1.1" 404 0 "-" "FH Muenster/Security-Scanner/fh-muenster.de"
193.174.89.19 - - [03/Aug/2025:11:05:24 +0700] "GET /r2/metadata HTTP/1.1" 404 1753 "-" "FH Muenster/Security-Scanner/fh-muenster.de"
193.174.89.19 - - [03/Aug/2025:11:05:24 +0700] "GET /fhir/metadata HTTP/1.1" 404 0 "-" "FH Muenster/Security-Scanner/fh-muenster.de"
193.174.89.19 - - [03/Aug/2025:11:05:24 +0700] "GET /baseR4/metadata HTTP/1.1" 404 0 "-" "FH Muenster/Security-Scanner/fh-muenster.de"
193.174.89.19 - - [03/Aug/2025:11:05:24 +0700] "GET /baseR5/metadata HTTP/1.1" 404 0 "-" "FH Muenster/Security-Scanner/fh-muenster.de"
193.174.89.19 - - [03/Aug/2025:11:05:24 +0700] "GET /r3/metadata HTTP/1.1" 404 1168 "-" "FH Muenster/Security-Scanner/fh-muenster.de"
193.174.89.19 - - [03/Aug/2025:11:05:25 +0700] "GET /r5/metadata HTTP/1.1" 404 0 "-" "FH Muenster/Security-Scanner/fh-muenster.de"
193.174.89.19 - - [03/Aug/2025:11:05:25 +0700] "GET /r4/metadata HTTP/1.1" 404 0 "-" "FH Muenster/Security-Scanner/fh-muenster.de"
193.174.89.19 - - [03/Aug/2025:11:05:25 +0700] "GET /baseR2/metadata HTTP/1.1" 404 876 "-" "FH Muenster/Security-Scanner/fh-muenster.de"
193.174.89.19 - - [03/Aug/2025:11:05:28 +0700] "GET /baseR2/metadata HTTP/1.1" 404 3377 "-" "FH Muenster/Security-Scanner/fh-muenster.de"
193.174.89.19 - - [03/Aug/2025:11:05:28 +0700] "GET /baseR5/metadata HTTP/1.1" 404 3377 "-" "FH Muenster/Security-Scanner/fh-muenster.de"
193.174.89.19 - - [03/Aug/2025:11:05:28 +0700] "GET /r5/metadata HTTP/1.1" 404 3377 "-" "FH Muenster/Security-Scanner/fh-muenster.de"
193.174.89.19 - - [03/Aug/2025:11:05:28 +0700] "GET /baseR4/metadata HTTP/1.1" 404 3377 "-" "FH Muenster/Security-Scanner/fh-muenster.de"
193.174.89.19 - - [03/Aug/2025:11:05:28 +0700] "GET /r3/metadata HTTP/1.1" 404 3377 "-" "FH Muenster/Security-Scanner/fh-muenster.de"
193.174.89.19 - - [03/Aug/2025:11:05:28 +0700] "GET /r4/metadata HTTP/1.1" 404 3377 "-" "FH Muenster/Security-Scanner/fh-muenster.de"
34.52.204.70 - - [03/Aug/2025:11:08:04 +0700] "GET / HTTP/1.1" 404 4006 "-" "python-requests/2.32.4"
79.124.58.198 - - [03/Aug/2025:11:08:12 +0700] "GET /actuator/gateway/routes HTTP/1.1" 404 3922 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
64.227.109.201 - - [03/Aug/2025:11:09:49 +0700] "GET / HTTP/1.1" 404 3959 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
64.227.109.201 - - [03/Aug/2025:11:09:53 +0700] "GET /favicon.ico HTTP/1.1" 404 3959 "https://webdisk.suibattle.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
124.156.157.91 - - [03/Aug/2025:11:21:35 +0700] "GET / HTTP/1.0" 400 627 "-" "-"
196.251.70.223 - - [03/Aug/2025:11:46:03 +0700] "GET /.env HTTP/1.1" 404 3922 "-" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/418.8 (KHTML, like Gecko) Safari/419.3"
47.109.91.215 - - [03/Aug/2025:11:55:07 +0700] "GET /openapi/v2 HTTP/1.1" 404 3950 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1"
47.109.91.215 - - [03/Aug/2025:11:55:08 +0700] "GET /api HTTP/1.1" 404 230 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1"
47.109.91.215 - - [03/Aug/2025:11:55:08 +0700] "GET /version HTTP/1.1" 404 230 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1"
